2012-03-30,0.051600000000000534,100,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,6,0,0,0,8,12,0,0,0,0,0,0,0,26,0,0,0,7,6,0,20,0,0,0,
2012-03-31,0.0486999999999993,73,0,0,0,5,0,7,3,3,2,0,3,6,0,1,0,0,0,2,3,0,0,2,2,0,0,4,0,4,0,0,9,0,4,0,3,2,0,8,0,0,0,
2012-04-01,-0.08169999999999966,89,0,0,11,6,0,8,0,3,1,0,6,7,0,1,0,0,0,2,3,0,0,2,0,0,0,3,0,3,0,0,10,0,7,0,3,0,0,13,0,0,0,
2012-04-02,0.14700000000000024,100,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,9,14,0,0,0,0,0,0,0,22,0,0,0,12,3,0,27,0,0,0,
2012-04-03,-0.02200000000000024,100,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,11,10,0,0,0,0,0,0,0,25,0,0,0,8,7,0,27,0,0,0,
2012-04-04,-0.04190000000000005,100,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,13,11,0,0,0,0,0,0,0,24,0,0,0,9,7,0,20,0,0,0,
2012-04-05,0.008899999999999686,100,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,8,0,0,0,6,18,0,0,0,0,0,0,0,22,0,0,0,9,5,0,20,0,0,0,
2012-04-06,0.030900000000000816,100,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,10,0,0,0,6,4,0,0,0,0,0,0,0,27,0,0,0,9,8,0,24,0,0,0,
2012-04-07,-0.2627000000000006,61,0,0,0,4,0,4,1,3,1,0,6,3,0,0,0,0,0,1,2,0,0,1,2,0,0,7,0,3,0,0,5,0,3,0,5,2,0,8,0,0,0,
2012-04-08,0.10530000000000062,78,0,0,6,8,0,6,1,2,0,0,2,2,0,0,0,0,0,3,4,0,0,0,5,0,0,5,0,3,6,0,7,0,1,0,4,0,0,13,0,0,0,
2012-04-09,0.07939999999999969,100,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,6,15,0,0,0,0,0,0,0,25,0,0,0,14,3,0,25,0,0,0,
2012-04-10,-0.035199999999999676,100,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,14,6,0,0,0,0,0,0,0,21,0,0,0,10,9,0,24,0,0,0,
2012-04-11,0.09119999999999973,100,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,7,0,0,0,10,11,0,0,0,0,0,0,0,16,0,0,0,7,6,0,33,0,0,0,
2012-04-12,-0.00820000000000043,100,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,6,0,0,0,7,13,0,0,0,0,0,0,0,23,0,0,0,8,6,0,26,0,0,0,
2012-04-13,0.02030000000000065,100,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,6,0,0,0,5,9,0,0,0,0,0,0,0,22,0,0,0,11,7,0,26,0,0,0,
2012-04-14,0.019699999999999385,63,0,0,2,6,0,5,2,2,1,0,3,3,0,0,0,0,0,2,3,0,0,1,3,0,0,3,0,2,3,0,5,0,3,0,2,4,0,8,0,0,0,
2012-04-15,0.009199999999999875,67,0,0,6,6,0,6,0,0,0,0,4,6,0,0,0,0,0,2,3,0,0,1,0,0,0,2,0,3,0,0,9,0,7,0,3,0,0,9,0,0,0,
2012-04-16,-0.03689999999999927,100,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,5,0,0,0,9,14,0,0,0,0,0,0,0,21,0,0,0,13,5,0,22,0,0,0,
